order_item_id,order_id,product_id,quantity,unit_price,discount_percent
OITEM000470,ORD000722,PROD0119,5,1883.34,21.7
OITEM000471,ORD000722,PROD0024,3,21384.45,49.9
OITEM000472,ORD000327,PROD0149,2,5871.55,42.5
OITEM000473,ORD000327,PROD0141,1,579.37,20.2
OITEM000474,ORD001182,PROD0053,1,1889.2,14.9
OITEM000475,ORD001985,PROD0119,1,1808.34,12.4
OITEM000476,ORD000127,PROD0112,4,6136.45,25.9
OITEM000477,ORD000805,PROD0133,2,3171.51,17.6
OITEM000478,ORD000539,PROD0136,1,2954.9,25.9
OITEM000479,ORD000539,PROD0173,4,174.76,9.0
OITEM000480,ORD001651,PROD0112,1,6033.1,11.7
OITEM000481,ORD000560,PROD0180,2,551.98,43.5
OITEM000482,ORD000560,PROD0200,2,3658.24,23.4
OITEM000483,ORD001816,PROD0079,2,5064.85,16.4
OITEM000484,ORD002189,PROD0031,1,5540.82,30.7
OITEM000485,ORD000622,PROD0081,1,5320.04,9.7
OITEM000486,ORD000622,PROD0047,1,3094.11,18.8
OITEM000487,ORD002702,PROD0095,2,7081.32,37.1
OITEM000488,ORD002702,PROD0131,1,2911.4,24.7
OITEM000489,ORD001051,PROD0193,1,5209.05,5.3
OITEM000490,ORD000312,PROD0060,1,3814.79,43.6
OITEM000491,ORD001466,PROD0050,3,4389.66,42.8
OITEM000492,ORD001466,PROD0078,1,5022.49,36.2
OITEM000493,ORD003002,PROD0119,1,1756.9,33.5
OITEM000494,ORD000704,PROD0023,1,8247.06,5.4
OITEM000495,ORD002598,PROD0059,5,3622.5,18.8
OITEM000496,ORD000516,PROD0118,2,586.61,18.3
OITEM000497,ORD000461,PROD0132,3,209.6,44.2
OITEM000498,ORD000461,PROD0133,1,3252.21,33.9
OITEM000499,ORD003092,PROD0002,3,36368.8,15.1
OITEM000500,ORD003092,PROD0197,1,7781.86,22.8
OITEM000501,ORD003092,PROD0047,1,2932.59,21.8
OITEM000502,ORD000246,PROD0200,1,3625.05,48.4
OITEM000503,ORD000246,PROD0031,1,5581.56,12.3
OITEM000504,ORD000246,PROD0133,1,3143.02,30.6
OITEM000505,ORD000246,PROD0023,2,8430.34,18.9
OITEM000506,ORD000946,PROD0122,1,2059.84,20.3
OITEM000507,ORD000946,PROD0087,1,13514.61,6.9
OITEM000508,ORD000946,PROD0144,3,1116.18,39.7
OITEM000509,ORD002345,PROD0116,1,12492.8,12.8
OITEM000510,ORD002345,PROD0030,2,4516.91,44.9
OITEM000511,ORD002345,PROD0119,5,1832.95,7.8
OITEM000512,ORD001696,PROD0156,3,16880.34,44.6
OITEM000513,ORD001696,PROD0066,2,813.25,10.4
OITEM000514,ORD001696,PROD0191,1,4239.71,40.6
OITEM000515,ORD001185,PROD0172,4,1033.64,40.5
OITEM000516,ORD001185,PROD0004,1,26921.27,5.9
OITEM000517,ORD001871,PROD0121,1,3213.18,33.1
OITEM000518,ORD001871,PROD0195,4,7670.66,41.1
OITEM000519,ORD001789,PROD0121,1,3361.94,14.8
OITEM000520,ORD002358,PROD0001,1,21940.6,16.0
OITEM000521,ORD002804,PROD0118,2,560.56,7.5
OITEM000522,ORD002829,PROD0112,1,6177.76,8.0
OITEM000523,ORD002662,PROD0128,2,1129.91,23.8
OITEM000524,ORD002662,PROD0031,2,5453.72,40.1
OITEM000525,ORD002662,PROD0024,1,21775.25,5.5
OITEM000526,ORD001517,PROD0119,5,1876.97,44.3
OITEM000527,ORD001517,PROD0048,1,645.17,42.9
OITEM000528,ORD001517,PROD0173,1,173.01,9.4
OITEM000529,ORD001822,PROD0066,1,790.11,36.0
OITEM000530,ORD001822,PROD0166,1,110.18,12.3
OITEM000531,ORD001822,PROD0002,1,36068.95,40.7
OITEM000532,ORD001822,PROD0006,1,20140.8,26.8
OITEM000533,ORD001232,PROD0031,3,5206.68,46.6
OITEM000534,ORD000976,PROD0066,5,810.41,10.9
OITEM000535,ORD000976,PROD0064,2,550.09,42.5
OITEM000536,ORD000976,PROD0118,2,585.96,47.9
OITEM000537,ORD002170,PROD0172,1,1037.46,13.8
OITEM000538,ORD002170,PROD0188,1,4508.18,44.5
OITEM000539,ORD001853,PROD0063,1,2167.93,19.4
OITEM000540,ORD001606,PROD0119,3,1740.58,25.1
OITEM000541,ORD001907,PROD0099,1,937.51,9.8
OITEM000542,ORD001907,PROD0064,2,569.81,17.4
OITEM000543,ORD001907,PROD0034,3,19268.91,47.6
OITEM000544,ORD001325,PROD0040,1,2996.92,49.0
OITEM000545,ORD000114,PROD0166,4,107.35,19.3
OITEM000546,ORD000414,PROD0025,1,24434.97,46.8
OITEM000547,ORD000414,PROD0060,3,3939.56,25.2
OITEM000548,ORD002032,PROD0183,1,980.35,42.7
OITEM000549,ORD002032,PROD0066,1,767.02,23.0
OITEM000550,ORD002032,PROD0166,3,110.3,48.8
OITEM000551,ORD002032,PROD0047,1,3012.09,38.7
OITEM000552,ORD002784,PROD0095,1,6996.66,39.1
OITEM000553,ORD002784,PROD0066,3,796.3,29.5
OITEM000554,ORD000257,PROD0166,1,110.09,33.1
OITEM000555,ORD002321,PROD0166,2,108.95,9.3
OITEM000556,ORD002391,PROD0192,1,911.55,17.5
OITEM000557,ORD000613,PROD0121,2,3329.71,27.9
OITEM000558,ORD003062,PROD0087,3,13535.78,31.0
OITEM000559,ORD003062,PROD0031,4,5424.36,24.3
OITEM000560,ORD003062,PROD0119,5,1771.8,43.9
OITEM000561,ORD002173,PROD0096,1,13921.96,48.1
OITEM000562,ORD001624,PROD0166,1,106.06,6.1
OITEM000563,ORD002122,PROD0119,1,1721.4,8.3
OITEM000564,ORD002122,PROD0120,2,2998.98,30.5
OITEM000565,ORD001430,PROD0118,1,551.87,43.2
OITEM000566,ORD001430,PROD0064,1,582.76,13.0
OITEM000567,ORD000625,PROD0134,5,665.03,40.9
OITEM000568,ORD000625,PROD0124,3,1856.38,39.2
OITEM000569,ORD000625,PROD0080,1,5098.32,13.4
OITEM000570,ORD000626,PROD0132,3,201.38,49.8
OITEM000571,ORD000752,PROD0102,3,11777.54,39.2
OITEM000572,ORD002341,PROD0095,5,7061.41,19.7
OITEM000573,ORD002475,PROD0063,2,2106.96,17.3
OITEM000574,ORD002475,PROD0196,1,9275.34,10.1
OITEM000575,ORD002475,PROD0128,2,1062.26,32.4
OITEM000576,ORD000537,PROD0166,5,110.57,35.2
OITEM000577,ORD002585,PROD0102,1,11601.99,5.7
OITEM000578,ORD001850,PROD0063,1,2099.78,11.2
OITEM000579,ORD000733,PROD0119,1,1714.54,22.6
OITEM000580,ORD000733,PROD0066,1,765.39,33.3
OITEM000581,ORD001373,PROD0052,3,2807.72,38.9
OITEM000582,ORD001373,PROD0066,1,797.05,21.4
OITEM000583,ORD001461,PROD0016,1,31453.83,32.2
OITEM000584,ORD001461,PROD0195,1,7417.46,17.5
OITEM000585,ORD001461,PROD0127,1,1548.67,23.6
OITEM000586,ORD001519,PROD0132,2,210.35,28.0
OITEM000587,ORD002770,PROD0119,4,1754.14,31.5
OITEM000588,ORD003191,PROD0095,1,7208.81,18.2
OITEM000589,ORD002579,PROD0066,2,763.52,8.1
OITEM000590,ORD002579,PROD0145,3,9785.01,31.2
OITEM000591,ORD001076,PROD0053,1,1836.8,49.6
OITEM000592,ORD002167,PROD0121,1,3116.94,8.4
OITEM000593,ORD002167,PROD0092,1,5497.31,26.8
OITEM000594,ORD002167,PROD0112,1,6458.99,20.1
OITEM000595,ORD002167,PROD0128,2,1033.64,17.2
OITEM000596,ORD002193,PROD0192,1,858.81,48.6
OITEM000597,ORD002193,PROD0031,3,5491.19,20.0
OITEM000598,ORD000517,PROD0031,1,5127.01,6.5
OITEM000599,ORD000517,PROD0023,1,8328.81,48.7
OITEM000600,ORD000517,PROD0166,3,111.3,39.9
OITEM000601,ORD000517,PROD0173,3,168.19,31.8
OITEM000602,ORD001573,PROD0119,3,1808.23,49.2
OITEM000603,ORD001804,PROD0135,3,2828.66,21.7
OITEM000604,ORD001522,PROD0068,1,3574.56,46.6
OITEM000605,ORD003070,PROD0173,1,171.07,22.6
OITEM000606,ORD001363,PROD0119,1,1782.22,49.5
OITEM000607,ORD001363,PROD0128,1,1047.83,18.1
OITEM000608,ORD002418,PROD0135,1,2823.24,24.2
OITEM000609,ORD002418,PROD0065,5,3646.72,26.1
OITEM000610,ORD000615,PROD0166,2,109.36,9.3
OITEM000611,ORD000161,PROD0176,1,1226.13,33.2
OITEM000612,ORD002383,PROD0064,2,557.18,32.7
OITEM000613,ORD002383,PROD0112,1,6392.99,19.1
OITEM000614,ORD002383,PROD0183,1,986.15,23.9
OITEM000615,ORD003169,PROD0004,1,29269.11,48.6
OITEM000616,ORD001075,PROD0119,3,1748.3,40.3
OITEM000617,ORD002768,PROD0172,2,972.03,49.4
OITEM000618,ORD000146,PROD0183,1,938.13,40.7
OITEM000619,ORD000146,PROD0066,2,765.08,19.6
OITEM000620,ORD000146,PROD0031,2,5260.99,26.0
OITEM000621,ORD000925,PROD0040,2,2777.46,43.5
OITEM000622,ORD000925,PROD0145,1,10031.98,29.2
OITEM000623,ORD000925,PROD0024,3,21194.08,39.8
OITEM000624,ORD001541,PROD0096,1,14427.09,33.5
OITEM000625,ORD000643,PROD0119,3,1739.59,21.0
OITEM000626,ORD000841,PROD0166,1,104.54,21.7
OITEM000627,ORD001894,PROD0172,1,1027.81,37.2
OITEM000628,ORD002098,PROD0170,1,122.93,27.0
OITEM000629,ORD002098,PROD0066,1,789.34,39.0
OITEM000630,ORD000152,PROD0183,4,986.01,34.9
OITEM000631,ORD000152,PROD0063,3,2193.19,21.2
OITEM000632,ORD000901,PROD0040,2,2787.88,28.8
OITEM000633,ORD000901,PROD0116,1,12046.53,49.9
OITEM000634,ORD002896,PROD0018,5,20579.34,49.1
OITEM000635,ORD003187,PROD0166,1,114.63,9.6
OITEM000636,ORD003187,PROD0050,2,4216.11,40.1
OITEM000637,ORD001807,PROD0192,1,878.47,26.0
OITEM000638,ORD000085,PROD0165,1,217.62,34.1
OITEM000639,ORD000085,PROD0095,1,7334.92,44.9
OITEM000640,ORD002236,PROD0063,1,2111.16,13.2
OITEM000641,ORD002236,PROD0183,3,943.57,32.6
OITEM000642,ORD001865,PROD0052,5,2778.24,36.3
OITEM000643,ORD001865,PROD0031,3,5243.45,40.2
OITEM000644,ORD001865,PROD0002,3,34709.68,18.5
OITEM000645,ORD000670,PROD0052,1,2767.34,18.0
OITEM000646,ORD002968,PROD0135,3,3091.01,18.3
OITEM000647,ORD000186,PROD0050,2,4226.85,32.2
OITEM000648,ORD003043,PROD0128,2,1060.39,20.7
OITEM000649,ORD003043,PROD0065,1,3573.96,17.2
OITEM000650,ORD002690,PROD0165,1,223.21,7.9
OITEM000651,ORD000187,PROD0050,1,4195.02,40.7
OITEM000652,ORD000187,PROD0076,1,592.88,20.1
OITEM000653,ORD002941,PROD0024,2,22897.62,29.4
OITEM000654,ORD001069,PROD0166,1,104.17,34.5
OITEM000655,ORD001069,PROD0152,5,8948.91,34.9
OITEM000656,ORD000443,PROD0048,1,593.54,40.7
OITEM000657,ORD000443,PROD0166,1,108.72,49.4
OITEM000658,ORD000443,PROD0066,2,786.9,7.5
OITEM000659,ORD000443,PROD0196,2,9814.39,23.2
OITEM000660,ORD000473,PROD0119,1,1714.36,32.7
OITEM000661,ORD002276,PROD0047,1,3076.88,19.1
OITEM000662,ORD001739,PROD0119,2,1831.34,16.5
OITEM000663,ORD000617,PROD0024,4,21662.37,14.8
OITEM000664,ORD000467,PROD0030,2,4798.63,33.9
OITEM000665,ORD000510,PROD0111,2,3680.05,28.9
OITEM000666,ORD000510,PROD0031,2,5443.69,44.7
OITEM000667,ORD000510,PROD0065,3,3711.36,16.2
OITEM000668,ORD000664,PROD0171,2,39.32,7.7
OITEM000669,ORD000664,PROD0075,1,2344.61,48.5
OITEM000670,ORD001417,PROD0031,1,5097.25,22.5
OITEM000671,ORD001417,PROD0119,3,1730.3,46.2
OITEM000672,ORD001417,PROD0066,3,813.16,14.7
OITEM000673,ORD001633,PROD0050,4,4502.46,37.3
OITEM000674,ORD000896,PROD0121,1,3108.42,36.3
OITEM000675,ORD000896,PROD0075,2,2311.33,30.1
OITEM000676,ORD000896,PROD0084,1,2188.5,26.2
OITEM000677,ORD002245,PROD0161,2,15670.08,45.3
OITEM000678,ORD002015,PROD0166,1,106.84,45.9
OITEM000679,ORD002015,PROD0063,1,2146.24,11.1
OITEM000680,ORD002015,PROD0011,2,15280.87,38.1
OITEM000681,ORD001024,PROD0176,1,1183.69,46.2
OITEM000682,ORD001024,PROD0048,2,619.2,27.1
OITEM000683,ORD001024,PROD0066,1,755.47,29.2
OITEM000684,ORD002864,PROD0050,1,4522.46,38.6
OITEM000685,ORD002864,PROD0132,2,204.19,39.4
OITEM000686,ORD000929,PROD0066,4,808.15,22.8
OITEM000687,ORD000929,PROD0081,1,5026.5,25.5
OITEM000688,ORD000929,PROD0045,1,1053.57,38.1
OITEM000689,ORD000929,PROD0048,1,584.33,40.7
OITEM000690,ORD002378,PROD0119,2,1832.63,25.1
OITEM000691,ORD002047,PROD0166,1,112.29,9.6
OITEM000692,ORD001912,PROD0029,1,2452.06,20.2
OITEM000693,ORD001040,PROD0066,1,812.28,37.8
OITEM000694,ORD001040,PROD0135,1,3019.6,14.5
OITEM000695,ORD002434,PROD0173,2,162.12,24.2
OITEM000696,ORD002434,PROD0121,2,3275.99,28.2
OITEM000697,ORD003067,PROD0132,4,213.1,11.2
OITEM000698,ORD003067,PROD0119,1,1800.07,39.0
OITEM000699,ORD003067,PROD0037,1,21394.53,44.5
OITEM000700,ORD002834,PROD0150,1,17693.06,12.1
OITEM000701,ORD000978,PROD0125,1,2808.28,10.1
OITEM000702,ORD000739,PROD0134,1,695.68,30.2
OITEM000703,ORD000696,PROD0171,2,39.81,46.7
OITEM000704,ORD001609,PROD0165,1,209.52,33.3
OITEM000705,ORD001609,PROD0119,1,1743.2,26.1
OITEM000706,ORD001609,PROD0066,2,771.66,46.5
OITEM000707,ORD003030,PROD0128,1,1077.39,45.3
OITEM000708,ORD003030,PROD0119,1,1756.87,38.8
OITEM000709,ORD002056,PROD0068,1,3368.67,12.8
OITEM000710,ORD001528,PROD0122,1,2063.65,44.4
OITEM000711,ORD002550,PROD0066,2,765.13,23.9
OITEM000712,ORD000642,PROD0135,4,2984.2,18.5
OITEM000713,ORD000642,PROD0118,2,558.36,32.5
OITEM000714,ORD001337,PROD0068,1,3524.07,13.0
OITEM000715,ORD001092,PROD0135,1,3063.65,16.3
OITEM000716,ORD001092,PROD0108,3,15336.94,6.6
OITEM000717,ORD001092,PROD0128,1,1130.9,21.2
OITEM000718,ORD001740,PROD0047,4,3118.79,23.6
OITEM000719,ORD002572,PROD0164,1,9566.51,36.3
OITEM000720,ORD002572,PROD0107,3,2519.99,42.1
OITEM000721,ORD002572,PROD0128,1,1050.33,26.7
OITEM000722,ORD002572,PROD0087,1,13075.23,31.7
OITEM000723,ORD002498,PROD0024,1,20737.87,40.7
OITEM000724,ORD001720,PROD0084,2,2158.79,47.0
OITEM000725,ORD001720,PROD0112,2,6089.04,6.1
OITEM000726,ORD001720,PROD0035,1,23523.81,20.9
OITEM000727,ORD001720,PROD0118,1,547.85,23.8
OITEM000728,ORD000679,PROD0122,1,2079.99,13.7
OITEM000729,ORD001558,PROD0166,1,110.24,11.7
OITEM000730,ORD000576,PROD0064,3,601.58,8.8
OITEM000731,ORD000015,PROD0051,1,5241.3,20.0
OITEM000732,ORD000015,PROD0081,3,5041.06,33.1
OITEM000733,ORD001460,PROD0050,1,4587.9,23.0
OITEM000734,ORD001460,PROD0066,3,794.52,20.3
OITEM000735,ORD002133,PROD0119,2,1831.96,44.7
OITEM000736,ORD001800,PROD0024,1,22823.81,33.0
OITEM000737,ORD002231,PROD0118,3,580.79,29.9
OITEM000738,ORD002231,PROD0048,1,613.88,8.8
OITEM000739,ORD001956,PROD0066,3,828.79,34.7
OITEM000740,ORD001521,PROD0046,1,2525.34,27.2
OITEM000741,ORD001521,PROD0192,3,917.34,5.5
OITEM000742,ORD001299,PROD0064,2,597.01,30.8
OITEM000743,ORD001299,PROD0016,3,31861.58,45.1
OITEM000744,ORD001299,PROD0166,5,110.04,49.8
OITEM000745,ORD002456,PROD0166,1,109.46,32.6
OITEM000746,ORD001901,PROD0112,1,6513.07,24.2
OITEM000747,ORD002680,PROD0086,3,9095.52,25.3
OITEM000748,ORD002680,PROD0068,1,3647.68,20.2
OITEM000749,ORD002680,PROD0088,2,4879.67,30.1
OITEM000750,ORD002680,PROD0113,1,7618.48,17.8
OITEM000751,ORD002988,PROD0128,2,1026.73,16.9
OITEM000752,ORD001833,PROD0116,3,11809.15,8.8
OITEM000753,ORD000705,PROD0166,1,110.73,23.9
OITEM000754,ORD002083,PROD0190,5,4978.87,5.2
OITEM000755,ORD002083,PROD0166,3,104.29,14.0
OITEM000756,ORD000856,PROD0056,2,5271.49,33.1
OITEM000757,ORD000262,PROD0112,3,6547.82,19.5
OITEM000758,ORD000785,PROD0131,1,3040.8,28.0
OITEM000759,ORD000785,PROD0024,4,20935.88,20.5
OITEM000760,ORD000785,PROD0012,4,27737.55,5.3
OITEM000761,ORD000785,PROD0046,1,2548.13,45.9
OITEM000762,ORD000770,PROD0024,4,21569.31,36.2
OITEM000763,ORD000770,PROD0031,1,5542.4,6.9
OITEM000764,ORD001167,PROD0004,5,29298.41,12.2
OITEM000765,ORD001167,PROD0179,2,919.64,33.7
OITEM000766,ORD001167,PROD0068,1,3620.08,48.2
OITEM000767,ORD001167,PROD0130,3,3842.65,29.3
OITEM000768,ORD002201,PROD0192,3,891.53,47.9
OITEM000769,ORD001407,PROD0118,1,540.29,13.4
OITEM000770,ORD001407,PROD0002,1,35582.75,21.2
OITEM000771,ORD002796,PROD0029,2,2320.62,29.2
OITEM000772,ORD000329,PROD0121,1,3352.65,33.9
OITEM000773,ORD001286,PROD0166,5,110.12,28.3
OITEM000774,ORD001286,PROD0084,1,2334.05,49.9
OITEM000775,ORD001286,PROD0121,1,3272.0,31.4
OITEM000776,ORD001286,PROD0047,1,2962.12,41.9
OITEM000777,ORD002405,PROD0150,1,17393.17,48.8
OITEM000778,ORD002996,PROD0119,2,1822.01,46.2
OITEM000779,ORD000876,PROD0079,1,5120.44,47.8
OITEM000780,ORD000876,PROD0166,3,110.83,34.4
OITEM000781,ORD002220,PROD0177,2,1229.79,15.2
OITEM000782,ORD002220,PROD0064,1,547.48,48.6
OITEM000783,ORD002220,PROD0046,1,2607.16,13.7
OITEM000784,ORD000882,PROD0046,4,2456.62,49.9
OITEM000785,ORD001371,PROD0024,1,21451.94,14.2
OITEM000786,ORD000766,PROD0048,2,631.44,33.6
OITEM000787,ORD001500,PROD0172,1,1049.73,5.6
OITEM000788,ORD000188,PROD0028,1,52040.59,8.3
OITEM000789,ORD000188,PROD0087,4,13005.02,5.2
OITEM000790,ORD002692,PROD0018,1,21287.9,0.6
OITEM000791,ORD002692,PROD0024,2,21106.66,17.6
OITEM000792,ORD001178,PROD0128,2,1044.44,10.3
OITEM000793,ORD001437,PROD0200,3,3615.19,1.7
OITEM000794,ORD001437,PROD0175,1,487.01,9.6
OITEM000795,ORD000688,PROD0031,4,5467.09,15.3
OITEM000796,ORD002800,PROD0135,1,2812.59,8.8
OITEM000797,ORD002800,PROD0063,1,2060.01,4.5
OITEM000798,ORD001369,PROD0172,1,966.58,14.8
OITEM000799,ORD000601,PROD0029,1,2322.78,4.7
OITEM000800,ORD000601,PROD0066,2,797.71,13.3
OITEM000801,ORD001772,PROD0075,1,2405.12,18.4
OITEM000802,ORD003006,PROD0084,1,2231.74,1.1
OITEM000803,ORD003006,PROD0066,1,762.03,12.6
OITEM000804,ORD001599,PROD0054,3,4752.85,9.1
OITEM000805,ORD001599,PROD0174,2,391.61,14.0
OITEM000806,ORD001599,PROD0183,5,1002.2,12.7
OITEM000807,ORD000728,PROD0047,1,2880.36,13.9
OITEM000808,ORD000956,PROD0112,1,6493.89,21.4
OITEM000809,ORD000956,PROD0172,1,1020.21,4.7
OITEM000810,ORD000956,PROD0121,1,3384.73,11.6
OITEM000811,ORD003174,PROD0127,1,1541.11,10.7
OITEM000812,ORD003085,PROD0141,2,563.66,2.7
OITEM000813,ORD003085,PROD0168,1,666.14,10.8
OITEM000814,ORD003085,PROD0088,1,4961.09,16.9
OITEM000815,ORD003085,PROD0054,1,4740.85,17.3
OITEM000816,ORD000975,PROD0183,2,987.87,16.9
OITEM000817,ORD000975,PROD0054,1,4469.82,14.5
OITEM000818,ORD000975,PROD0030,2,4740.75,11.0
OITEM000819,ORD000975,PROD0035,1,23436.01,5.3
OITEM000820,ORD002092,PROD0029,1,2394.67,4.7
OITEM000821,ORD000325,PROD0066,2,810.02,24.0
OITEM000822,ORD000325,PROD0128,2,1027.07,24.0
OITEM000823,ORD001103,PROD0046,2,2583.21,7.9
OITEM000824,ORD001103,PROD0066,2,795.95,10.5
OITEM000825,ORD001103,PROD0047,3,3137.71,1.6
OITEM000826,ORD002675,PROD0054,3,4751.93,10.1
OITEM000827,ORD002675,PROD0118,1,554.53,13.3
OITEM000828,ORD001507,PROD0118,1,538.1,5.5
OITEM000829,ORD001934,PROD0133,1,3134.28,20.9
OITEM000830,ORD001934,PROD0066,2,802.0,13.5
OITEM000831,ORD001934,PROD0028,4,53823.88,12.8
OITEM000832,ORD001934,PROD0113,1,7817.09,4.7
OITEM000833,ORD002833,PROD0112,1,6090.27,22.2
OITEM000834,ORD002833,PROD0031,2,5381.37,8.5
OITEM000835,ORD000546,PROD0095,1,6680.61,7.4
OITEM000836,ORD000546,PROD0124,5,1861.0,4.6
OITEM000837,ORD000012,PROD0112,1,6508.14,18.6
OITEM000838,ORD002421,PROD0066,1,819.21,7.7
OITEM000839,ORD002421,PROD0076,2,585.69,10.9
OITEM000840,ORD002421,PROD0068,1,3549.56,10.8
OITEM000841,ORD001570,PROD0170,2,126.52,0.5
OITEM000842,ORD001570,PROD0063,1,2162.18,24.9
OITEM000843,ORD001613,PROD0066,1,781.42,8.0
OITEM000844,ORD001613,PROD0063,1,2140.3,21.1
OITEM000845,ORD001613,PROD0072,1,591.15,21.3
OITEM000846,ORD002454,PROD0004,1,28288.31,14.2
OITEM000847,ORD000676,PROD0190,1,4848.05,18.3
OITEM000848,ORD000676,PROD0121,1,3224.0,7.7
OITEM000849,ORD000676,PROD0135,1,2978.22,15.7
OITEM000850,ORD001830,PROD0024,1,21453.31,22.2
OITEM000851,ORD001019,PROD0047,1,3045.19,1.1
OITEM000852,ORD001134,PROD0195,1,7546.76,11.8
OITEM000853,ORD000367,PROD0066,3,804.64,4.6
OITEM000854,ORD002003,PROD0031,4,5153.86,11.5
OITEM000855,ORD002003,PROD0050,4,4200.96,22.0
OITEM000856,ORD002003,PROD0014,4,4084.77,5.5
OITEM000857,ORD002763,PROD0128,3,1062.13,6.6
OITEM000858,ORD002763,PROD0166,1,107.58,23.4
OITEM000859,ORD002763,PROD0150,1,17398.12,9.8
OITEM000860,ORD002715,PROD0066,2,783.16,22.8
OITEM000861,ORD002715,PROD0139,1,1605.06,22.2
OITEM000862,ORD002715,PROD0166,2,108.23,20.8
OITEM000863,ORD002715,PROD0087,3,12546.52,14.9
OITEM000864,ORD000812,PROD0047,1,2884.74,24.8
OITEM000865,ORD000812,PROD0084,5,2189.17,4.6
OITEM000866,ORD000812,PROD0165,2,212.61,16.4
OITEM000867,ORD002652,PROD0116,1,11832.28,3.9
OITEM000868,ORD002652,PROD0166,1,110.51,8.3
OITEM000869,ORD002021,PROD0011,1,16120.04,21.6
OITEM000870,ORD002021,PROD0028,1,52623.27,15.4
OITEM000871,ORD000561,PROD0140,1,389.65,17.1
OITEM000872,ORD000945,PROD0087,1,13411.2,6.6
OITEM000873,ORD001780,PROD0132,4,203.61,2.4
OITEM000874,ORD000285,PROD0131,2,2891.59,4.1
OITEM000875,ORD000103,PROD0031,2,5575.74,19.9
OITEM000876,ORD001634,PROD0119,4,1801.28,18.7
OITEM000877,ORD003154,PROD0020,4,19490.17,6.4
OITEM000878,ORD003154,PROD0118,1,553.3,6.1
OITEM000879,ORD001983,PROD0166,3,110.1,20.8
OITEM000880,ORD000229,PROD0118,4,542.74,10.1
OITEM000881,ORD001355,PROD0066,1,789.7,9.4
OITEM000882,ORD002290,PROD0165,1,223.66,22.2
OITEM000883,ORD002290,PROD0066,2,770.56,14.6
OITEM000884,ORD002290,PROD0099,3,991.68,2.5
OITEM000885,ORD002573,PROD0116,1,12532.78,20.1
OITEM000886,ORD001875,PROD0047,1,3108.91,12.9
OITEM000887,ORD001484,PROD0068,2,3571.18,10.1
OITEM000888,ORD001910,PROD0052,4,2763.81,21.3
OITEM000889,ORD002771,PROD0011,1,16511.88,13.4
OITEM000890,ORD001190,PROD0066,1,806.47,3.3
OITEM000891,ORD001190,PROD0108,2,14820.09,7.4
OITEM000892,ORD001190,PROD0190,4,4816.47,4.2
OITEM000893,ORD000172,PROD0056,1,5170.02,23.0
OITEM000894,ORD000167,PROD0095,1,6815.53,23.5
OITEM000895,ORD000167,PROD0081,1,5030.06,11.8
OITEM000896,ORD000167,PROD0118,1,565.87,3.7
OITEM000897,ORD000149,PROD0128,1,1049.39,13.9
OITEM000898,ORD000470,PROD0066,1,812.38,10.6
OITEM000899,ORD000470,PROD0031,1,5088.09,12.1
OITEM000900,ORD000470,PROD0111,3,3548.15,15.1
OITEM000901,ORD001529,PROD0081,3,4954.11,25.0
OITEM000902,ORD001529,PROD0112,1,6080.12,3.6
OITEM000903,ORD000680,PROD0125,1,2864.56,15.3
OITEM000904,ORD000680,PROD0166,1,111.52,11.9
OITEM000905,ORD000050,PROD0118,2,572.73,16.1
OITEM000906,ORD000050,PROD0121,2,3252.69,11.2
OITEM000907,ORD002461,PROD0001,2,21600.76,24.3
OITEM000908,ORD003128,PROD0076,1,558.21,19.3
OITEM000909,ORD000519,PROD0119,1,1836.03,21.9
OITEM000910,ORD002053,PROD0064,3,598.86,4.1
OITEM000911,ORD001434,PROD0028,5,50516.59,14.0
OITEM000912,ORD002178,PROD0166,1,108.95,23.5
OITEM000913,ORD000723,PROD0166,2,105.95,24.6
OITEM000914,ORD000723,PROD0112,3,6148.87,12.3
OITEM000915,ORD000723,PROD0144,2,1069.73,4.2
OITEM000916,ORD001685,PROD0026,1,37560.48,3.2
OITEM000917,ORD001685,PROD0178,2,1319.34,18.5
OITEM000918,ORD002842,PROD0102,1,11500.63,24.4
OITEM000919,ORD002842,PROD0031,1,5504.43,3.8
OITEM000920,ORD000928,PROD0031,3,5376.29,7.9
OITEM000921,ORD000928,PROD0047,1,2904.57,18.7
OITEM000922,ORD000928,PROD0050,1,4264.12,23.7
OITEM000923,ORD002301,PROD0197,1,7675.34,23.9
OITEM000924,ORD002301,PROD0153,2,13756.43,4.6
OITEM000925,ORD002301,PROD0047,3,3154.53,4.1
OITEM000926,ORD002301,PROD0050,1,4549.0,2.0
OITEM000927,ORD000433,PROD0121,5,3187.47,17.0
OITEM000928,ORD000433,PROD0029,1,2487.86,2.0
OITEM000929,ORD003104,PROD0062,1,1226.59,14.4
OITEM000930,ORD002376,PROD0161,1,15249.29,0.3
OITEM000931,ORD001279,PROD0024,1,22457.7,2.2
OITEM000932,ORD001279,PROD0192,2,892.44,4.8
OITEM000933,ORD002921,PROD0156,3,17768.6,23.4
OITEM000934,ORD002921,PROD0135,2,2918.75,19.8
OITEM000935,ORD000984,PROD0200,1,3748.65,6.6
OITEM000936,ORD000984,PROD0004,2,27179.39,2.1
OITEM000937,ORD001158,PROD0128,2,1052.03,19.1
OITEM000938,ORD001158,PROD0063,3,2194.29,24.1
OITEM000939,ORD001031,PROD0172,1,1042.22,24.1
