order_id,customer_id,order_date,order_status,shipping_city,shipping_state,region
ORD002784,CUST00205,2024-07-10 22:22:00,Delivered,Kochi,Kerala,South
ORD000257,CUST00027,2024-07-11 08:20:00,Returned,Lucknow,Uttar Pradesh,North
ORD002321,CUST00228,2024-07-11 09:21:00,Cancelled,Kochi,Kerala,South
ORD002391,CUST00270,2024-07-11 10:18:00,Delivered,Noida,Uttar Pradesh,North
ORD000613,CUST00055,2024-07-11 12:53:00,Delivered,Kochi,Kerala,South
ORD003062,CUST00052,2024-07-11 13:42:00,Delivered,Kochi,Kerala,South
ORD002173,CUST00146,2024-07-11 13:55:00,Delivered,Guwahati,Assam,East
ORD001624,CUST00458,2024-07-11 15:03:00,Delivered,Mysuru,Karnataka,South
ORD002122,CUST00138,2024-07-11 17:10:00,Delivered,Bengaluru,Karnataka,South
ORD001430,CUST00059,2024-07-11 21:44:00,Delivered,Mumbai,Maharashtra,West
ORD000625,CUST00113,2024-07-11 22:49:00,Returned,Mumbai,Maharashtra,West
ORD000626,CUST00143,2024-07-12 12:08:00,Delivered,Kochi,Kerala,South
ORD000752,CUST00113,2024-07-12 13:23:00,Delivered,Mumbai,Maharashtra,West
ORD002341,CUST00057,2024-07-12 14:47:00,Delivered,Surat,Gujarat,West
ORD002475,CUST00340,2024-07-12 16:59:00,Delivered,Kochi,Kerala,South
ORD000537,CUST00465,2024-07-12 19:41:00,Delivered,Pune,Maharashtra,West
ORD002585,CUST00285,2024-07-12 21:34:00,Delivered,Mumbai,Maharashtra,West
ORD001850,CUST00451,2024-07-13 10:46:00,Delivered,Ahmedabad,Gujarat,West
ORD000733,CUST00019,2024-07-13 12:13:00,Delivered,Mumbai,Maharashtra,West
ORD001373,CUST00095,2024-07-13 15:22:00,Delivered,Mumbai,Maharashtra,West
ORD001461,CUST00172,2024-07-13 15:43:00,Delivered,Kolkata,West Bengal,East
ORD001519,CUST00428,2024-07-13 16:20:00,Delivered,Mumbai,Maharashtra,West
ORD002770,CUST00485,2024-07-13 17:50:00,Delivered,Bhubaneswar,Odisha,East
ORD003191,CUST00088,2024-07-13 18:25:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002579,CUST00093,2024-07-13 20:10:00,Returned,Ahmedabad,Gujarat,West
ORD001076,CUST00167,2024-07-13 21:06:00,Delivered,Bhubaneswar,Odisha,East
ORD002167,CUST00306,2024-07-13 22:59:00,Delivered,Mysuru,Karnataka,South
ORD002193,CUST00167,2024-07-14 11:59:00,Returned,Bhubaneswar,Odisha,East
ORD000517,CUST00179,2024-07-14 12:25:00,Delivered,Hyderabad,Telangana,South
ORD001573,CUST00008,2024-07-14 14:38:00,Pending,Ahmedabad,Gujarat,West
ORD001804,CUST00017,2024-07-14 15:48:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001522,CUST00353,2024-07-14 18:45:00,Delivered,Delhi,Delhi,North
ORD003070,CUST00008,2024-07-14 19:14:00,Delivered,Ahmedabad,Gujarat,West
ORD001363,CUST00449,2024-07-15 10:34:00,Delivered,Noida,Uttar Pradesh,North
ORD002418,CUST00447,2024-07-15 12:13:00,Returned,Kochi,Kerala,South
ORD000615,CUST00320,2024-07-15 13:49:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000161,CUST00441,2024-07-15 19:25:00,Delivered,Chandigarh,Punjab,North
ORD002383,CUST00022,2024-07-15 19:30:00,Pending,Bengaluru,Karnataka,South
ORD003169,CUST00080,2024-07-15 22:12:00,Delivered,Ahmedabad,Gujarat,West
ORD001075,CUST00143,2024-07-16 12:49:00,Delivered,Kochi,Kerala,South
ORD002768,CUST00497,2024-07-16 17:33:00,Cancelled,Surat,Gujarat,West
ORD000146,CUST00463,2024-07-16 19:51:00,Delivered,Mumbai,Maharashtra,West
ORD000925,CUST00148,2024-07-16 20:19:00,Delivered,Ahmedabad,Gujarat,West
ORD001541,CUST00149,2024-07-16 22:05:00,Delivered,Bengaluru,Karnataka,South
ORD000643,CUST00487,2024-07-17 13:52:00,Delivered,Raipur,Chhattisgarh,Central
ORD000841,CUST00230,2024-07-17 17:21:00,Pending,Kochi,Kerala,South
ORD001894,CUST00022,2024-07-18 09:01:00,Delivered,Bengaluru,Karnataka,South
ORD002098,CUST00430,2024-07-18 09:12:00,Delivered,Chennai,Tamil Nadu,South
ORD000152,CUST00338,2024-07-18 19:09:00,Delivered,Chennai,Tamil Nadu,South
ORD000901,CUST00353,2024-07-18 21:58:00,Delivered,Delhi,Delhi,North
ORD002896,CUST00462,2024-07-19 11:34:00,Returned,Thiruvananthapuram,Kerala,South
ORD003187,CUST00045,2024-07-19 11:41:00,Returned,Bengaluru,Karnataka,South
ORD001807,CUST00355,2024-07-19 14:14:00,Delivered,Chandigarh,Punjab,North
ORD000085,CUST00492,2024-07-19 16:24:00,Delivered,Ahmedabad,Gujarat,West
ORD002236,CUST00012,2024-07-19 17:27:00,Delivered,Noida,Uttar Pradesh,North
ORD001865,CUST00080,2024-07-19 20:44:00,Delivered,Ahmedabad,Gujarat,West
ORD000670,CUST00184,2024-07-20 09:30:00,Cancelled,Jaipur,Rajasthan,North
ORD002968,CUST00273,2024-07-20 14:57:00,Cancelled,Thiruvananthapuram,Kerala,South
ORD000186,CUST00252,2024-07-20 19:49:00,Delivered,Surat,Gujarat,West
ORD003043,CUST00189,2024-07-20 21:35:00,Cancelled,Guwahati,Assam,East
ORD002690,CUST00331,2024-07-20 21:44:00,Pending,Lucknow,Uttar Pradesh,North
ORD000187,CUST00292,2024-07-21 09:49:00,Delivered,Hyderabad,Telangana,South
ORD002941,CUST00027,2024-07-21 11:08:00,Delivered,Lucknow,Uttar Pradesh,North
ORD001069,CUST00414,2024-07-21 13:28:00,Delivered,Bhubaneswar,Odisha,East
ORD000443,CUST00218,2024-07-21 17:07:00,Delivered,Bengaluru,Karnataka,South
ORD000473,CUST00195,2024-07-21 18:20:00,Delivered,Pune,Maharashtra,West
ORD002276,CUST00448,2024-07-21 18:46:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001739,CUST00246,2024-07-21 19:48:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000617,CUST00385,2024-07-21 21:17:00,Delivered,Surat,Gujarat,West
ORD000467,CUST00468,2024-07-21 22:37:00,Delivered,Gurugram,Haryana,North
ORD000510,CUST00340,2024-07-22 08:33:00,Pending,Bhubaneswar,Odisha,East
ORD000664,CUST00120,2024-07-22 09:14:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001417,CUST00022,2024-07-22 10:00:00,Delivered,Bengaluru,Karnataka,South
ORD001633,CUST00103,2024-07-22 17:13:00,Returned,Delhi,Delhi,North
ORD000896,CUST00078,2024-07-22 17:15:00,Delivered,Mysuru,Karnataka,South
ORD002245,CUST00035,2024-07-22 17:36:00,Returned,Hyderabad,Telangana,South
ORD002015,CUST00232,2024-07-22 19:04:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001024,CUST00450,2024-07-22 21:38:00,Delivered,Pune,Maharashtra,West
ORD002864,CUST00018,2024-07-23 08:51:00,Delivered,Jaipur,Rajasthan,North
ORD000929,CUST00386,2024-07-23 09:07:00,Pending,Chennai,Tamil Nadu,South
ORD002378,CUST00017,2024-07-23 09:56:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002047,CUST00455,2024-07-23 10:53:00,Delivered,Delhi,Delhi,North
ORD001912,CUST00078,2024-07-23 13:37:00,Delivered,Mysuru,Karnataka,South
ORD001040,CUST00356,2024-07-23 17:39:00,Delivered,Bhubaneswar,Odisha,East
ORD002434,CUST00335,2024-07-23 18:38:00,Delivered,Surat,Gujarat,West
ORD003067,CUST00226,2024-07-23 20:20:00,Delivered,Pune,Maharashtra,West
ORD002834,CUST00045,2024-07-24 13:08:00,Delivered,Bengaluru,Karnataka,South
ORD000978,CUST00228,2024-07-24 15:30:00,Delivered,Kochi,Kerala,South
ORD000739,CUST00052,2024-07-24 15:57:00,Returned,Kochi,Kerala,South
ORD000696,CUST00474,2024-07-24 18:00:00,Delivered,Kochi,Kerala,South
ORD001609,CUST00239,2024-07-24 18:51:00,Returned,Hyderabad,Telangana,South
ORD003030,CUST00080,2024-07-25 08:23:00,Delivered,Ahmedabad,Gujarat,West
ORD002056,CUST00329,2024-07-25 08:38:00,Delivered,Bhubaneswar,Odisha,East
ORD001528,CUST00287,2024-07-25 10:15:00,Delivered,Nagpur,Maharashtra,West
ORD002550,CUST00487,2024-07-25 11:25:00,Delivered,Jaipur,Rajasthan,North
ORD000642,CUST00095,2024-07-25 14:58:00,Delivered,Mumbai,Maharashtra,West
ORD001337,CUST00159,2024-07-25 15:39:00,Delivered,Ahmedabad,Gujarat,West
ORD001092,CUST00278,2024-07-25 16:28:00,Delivered,Chandigarh,Punjab,North
ORD001740,CUST00249,2024-07-25 18:15:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002572,CUST00121,2024-07-25 19:46:00,Delivered,Pune,Maharashtra,West
ORD002498,CUST00055,2024-07-25 21:44:00,Delivered,Kochi,Kerala,South
ORD001720,CUST00049,2024-07-25 21:57:00,Delivered,Bengaluru,Karnataka,South
ORD000679,CUST00150,2024-07-25 22:34:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001558,CUST00452,2024-07-25 22:38:00,Delivered,Bengaluru,Karnataka,South
ORD000576,CUST00045,2024-07-25 22:47:00,Pending,Bengaluru,Karnataka,South
ORD000015,CUST00017,2024-07-26 12:28:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001460,CUST00259,2024-07-26 13:11:00,Delivered,Jaipur,Rajasthan,North
ORD002133,CUST00311,2024-07-26 14:25:00,Cancelled,Nagpur,Maharashtra,West
ORD001800,CUST00051,2024-07-26 14:30:00,Returned,Patna,Bihar,East
ORD002231,CUST00052,2024-07-26 17:06:00,Cancelled,Kochi,Kerala,South
ORD001956,CUST00199,2024-07-26 20:17:00,Delivered,Chennai,Tamil Nadu,South
ORD001521,CUST00440,2024-07-26 20:35:00,Delivered,Surat,Gujarat,West
ORD001299,CUST00318,2024-07-26 22:10:00,Returned,Coimbatore,Tamil Nadu,South
ORD002456,CUST00143,2024-07-26 22:16:00,Cancelled,Kochi,Kerala,South
ORD001901,CUST00227,2024-07-27 09:03:00,Delivered,Gurugram,Haryana,North
ORD002680,CUST00140,2024-07-27 14:02:00,Delivered,Pune,Maharashtra,West
ORD002988,CUST00014,2024-07-27 15:50:00,Delivered,Bengaluru,Karnataka,South
ORD001833,CUST00026,2024-07-27 16:26:00,Delivered,Ahmedabad,Gujarat,West
ORD000705,CUST00132,2024-07-27 17:32:00,Delivered,Noida,Uttar Pradesh,North
ORD002083,CUST00259,2024-07-27 17:48:00,Delivered,Jaipur,Rajasthan,North
ORD000856,CUST00429,2024-07-27 17:54:00,Delivered,Mysuru,Karnataka,South
ORD000262,CUST00189,2024-07-27 20:58:00,Pending,Mumbai,Maharashtra,West
ORD000785,CUST00231,2024-07-28 08:49:00,Delivered,Patna,Bihar,East
ORD000770,CUST00180,2024-07-28 13:43:00,Delivered,Kochi,Kerala,South
ORD001167,CUST00382,2024-07-28 19:50:00,Returned,Raipur,Chhattisgarh,Central
ORD002201,CUST00029,2024-07-28 21:20:00,Delivered,Delhi,Delhi,North
ORD001407,CUST00393,2024-07-29 08:09:00,Delivered,Chennai,Tamil Nadu,South
ORD002796,CUST00477,2024-07-29 13:27:00,Delivered,Jaipur,Rajasthan,North
ORD000329,CUST00396,2024-07-29 18:39:00,Delivered,Surat,Gujarat,West
ORD001286,CUST00121,2024-07-29 19:43:00,Delivered,Chennai,Tamil Nadu,South
ORD002405,CUST00110,2024-07-29 20:03:00,Cancelled,Mumbai,Maharashtra,West
ORD002996,CUST00148,2024-07-30 08:10:00,Delivered,Ahmedabad,Gujarat,West
ORD000876,CUST00179,2024-07-30 11:33:00,Cancelled,Hyderabad,Telangana,South
ORD002220,CUST00153,2024-07-30 16:25:00,Delivered,Jaipur,Rajasthan,North
ORD000882,CUST00243,2024-07-30 18:10:00,Delivered,Surat,Gujarat,West
ORD001371,CUST00393,2024-07-31 10:43:00,Delivered,Chennai,Tamil Nadu,South
ORD000766,CUST00343,2024-07-31 20:16:00,Delivered,Lucknow,Uttar Pradesh,North
ORD001500,CUST00018,2024-08-01 09:58:00,Cancelled,Mumbai,Maharashtra,West
ORD000188,CUST00150,2024-08-01 14:17:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002692,CUST00476,2024-08-01 20:23:00,Delivered,Chennai,Tamil Nadu,South
ORD001178,CUST00486,2024-08-01 21:02:00,Delivered,Chandigarh,Punjab,North
ORD001437,CUST00376,2024-08-02 08:04:00,Delivered,Ahmedabad,Gujarat,West
ORD000688,CUST00137,2024-08-02 15:11:00,Delivered,Nagpur,Maharashtra,West
ORD002800,CUST00253,2024-08-02 17:32:00,Delivered,Lucknow,Uttar Pradesh,North
ORD001369,CUST00042,2024-08-02 17:46:00,Delivered,Chandigarh,Punjab,North
ORD000601,CUST00189,2024-08-02 18:51:00,Returned,Guwahati,Assam,East
ORD001772,CUST00242,2024-08-02 20:47:00,Returned,Nagpur,Maharashtra,West
ORD003006,CUST00136,2024-08-02 22:22:00,Delivered,Mysuru,Karnataka,South
ORD001599,CUST00055,2024-08-03 12:46:00,Cancelled,Kochi,Kerala,South
ORD000728,CUST00416,2024-08-03 13:04:00,Delivered,Chandigarh,Punjab,North
ORD000956,CUST00092,2024-08-03 14:33:00,Cancelled,Hyderabad,Telangana,South
ORD003174,CUST00302,2024-08-03 17:17:00,Delivered,Bhopal,Madhya Pradesh,Central
ORD003085,CUST00132,2024-08-03 20:31:00,Delivered,Noida,Uttar Pradesh,North
ORD000975,CUST00032,2024-08-04 09:44:00,Pending,Bhopal,Madhya Pradesh,Central
ORD002092,CUST00244,2024-08-04 11:54:00,Pending,Coimbatore,Tamil Nadu,South
ORD000325,CUST00398,2024-08-04 14:34:00,Cancelled,Nagpur,Maharashtra,West
ORD001103,CUST00220,2024-08-04 15:30:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002675,CUST00375,2024-08-05 12:26:00,Delivered,Nagpur,Maharashtra,West
ORD001507,CUST00229,2024-08-05 15:06:00,Cancelled,Kolkata,West Bengal,East
ORD001934,CUST00161,2024-08-05 15:47:00,Pending,Chennai,Tamil Nadu,South
ORD002833,CUST00243,2024-08-05 17:28:00,Delivered,Surat,Gujarat,West
ORD000546,CUST00067,2024-08-05 20:46:00,Delivered,Delhi,Delhi,North
ORD000012,CUST00322,2024-08-06 09:17:00,Delivered,Guwahati,Assam,East
ORD002421,CUST00184,2024-08-06 10:57:00,Delivered,Jaipur,Rajasthan,North
ORD001570,CUST00138,2024-08-06 14:59:00,Delivered,Bengaluru,Karnataka,South
ORD001613,CUST00172,2024-08-06 16:02:00,Returned,Kolkata,West Bengal,East
ORD002454,CUST00412,2024-08-06 17:52:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000676,CUST00483,2024-08-06 22:48:00,Cancelled,Lucknow,Uttar Pradesh,North
ORD001830,CUST00367,2024-08-07 11:48:00,Returned,Mysuru,Karnataka,South
ORD001019,CUST00264,2024-08-07 15:05:00,Returned,Noida,Uttar Pradesh,North
ORD001134,CUST00445,2024-08-07 21:18:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000367,CUST00370,2024-08-07 21:30:00,Returned,Mumbai,Maharashtra,West
ORD002003,CUST00173,2024-08-07 22:38:00,Returned,Pune,Maharashtra,West
ORD002763,CUST00431,2024-08-08 12:56:00,Returned,Bengaluru,Karnataka,South
ORD002715,CUST00492,2024-08-08 20:25:00,Delivered,Hyderabad,Telangana,South
ORD000812,CUST00010,2024-08-08 21:04:00,Delivered,Gurugram,Haryana,North
ORD002652,CUST00049,2024-08-09 09:37:00,Pending,Lucknow,Uttar Pradesh,North
ORD002021,CUST00239,2024-08-09 10:28:00,Delivered,Hyderabad,Telangana,South
ORD000561,CUST00497,2024-08-09 11:48:00,Returned,Surat,Gujarat,West
ORD000945,CUST00316,2024-08-09 13:31:00,Returned,Nagpur,Maharashtra,West
ORD001780,CUST00278,2024-08-09 14:05:00,Delivered,Noida,Uttar Pradesh,North
ORD000285,CUST00129,2024-08-09 19:36:00,Delivered,Kochi,Kerala,South
ORD000103,CUST00045,2024-08-09 21:41:00,Pending,Bengaluru,Karnataka,South
ORD001634,CUST00427,2024-08-10 08:33:00,Pending,Surat,Gujarat,West
ORD003154,CUST00243,2024-08-10 10:30:00,Delivered,Surat,Gujarat,West
ORD001983,CUST00221,2024-08-10 10:54:00,Pending,Mysuru,Karnataka,South
ORD000229,CUST00306,2024-08-10 11:28:00,Delivered,Chennai,Tamil Nadu,South
ORD001355,CUST00111,2024-08-10 12:29:00,Delivered,Bhubaneswar,Odisha,East
ORD002290,CUST00273,2024-08-10 19:36:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002573,CUST00138,2024-08-10 22:29:00,Delivered,Bengaluru,Karnataka,South
ORD001875,CUST00132,2024-08-11 10:35:00,Delivered,Noida,Uttar Pradesh,North
ORD001484,CUST00060,2024-08-11 14:28:00,Delivered,Kochi,Kerala,South
ORD001910,CUST00300,2024-08-11 17:06:00,Delivered,Delhi,Delhi,North
ORD002771,CUST00007,2024-08-12 08:31:00,Cancelled,Ahmedabad,Gujarat,West
ORD001190,CUST00039,2024-08-12 13:33:00,Cancelled,Gurugram,Haryana,North
ORD000172,CUST00246,2024-08-12 14:44:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000167,CUST00293,2024-08-12 18:11:00,Pending,Delhi,Delhi,North
ORD000149,CUST00073,2024-08-12 18:43:00,Delivered,Pune,Maharashtra,West
ORD000470,CUST00189,2024-08-12 18:56:00,Pending,Guwahati,Assam,East
ORD001529,CUST00199,2024-08-12 20:19:00,Delivered,Chennai,Tamil Nadu,South
ORD000680,CUST00177,2024-08-13 08:45:00,Pending,Hyderabad,Telangana,South
ORD000050,CUST00173,2024-08-13 09:06:00,Pending,Pune,Maharashtra,West
ORD002461,CUST00309,2024-08-13 12:09:00,Delivered,Gurugram,Haryana,North
ORD003128,CUST00415,2024-08-13 13:39:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000519,CUST00291,2024-08-13 17:44:00,Pending,Mysuru,Karnataka,South
ORD002053,CUST00330,2024-08-13 19:03:00,Returned,Bengaluru,Karnataka,South
ORD001434,CUST00243,2024-08-13 20:27:00,Delivered,Surat,Gujarat,West
ORD002178,CUST00025,2024-08-13 21:44:00,Delivered,Pune,Maharashtra,West
ORD000723,CUST00207,2024-08-14 09:24:00,Returned,Hyderabad,Telangana,South
ORD001685,CUST00161,2024-08-14 09:52:00,Delivered,Chennai,Tamil Nadu,South
ORD002842,CUST00450,2024-08-14 09:58:00,Cancelled,Pune,Maharashtra,West
ORD000928,CUST00145,2024-08-14 13:09:00,Pending,Mumbai,Maharashtra,West
ORD002301,CUST00126,2024-08-14 13:51:00,Delivered,Gurugram,Haryana,North
ORD000433,CUST00202,2024-08-14 14:56:00,Returned,Kochi,Kerala,South
ORD003104,CUST00356,2024-08-14 15:14:00,Returned,Bhubaneswar,Odisha,East
ORD002376,CUST00470,2024-08-14 17:33:00,Returned,Chennai,Tamil Nadu,South
ORD001279,CUST00393,2024-08-14 18:59:00,Delivered,Nagpur,Maharashtra,West
ORD002921,CUST00287,2024-08-14 20:09:00,Delivered,Nagpur,Maharashtra,West
ORD000984,CUST00095,2024-08-15 13:55:00,Delivered,Mumbai,Maharashtra,West
ORD001158,CUST00109,2024-08-15 15:33:00,Delivered,Delhi,Delhi,North
ORD001031,CUST00199,2024-08-15 22:24:00,Delivered,Chennai,Tamil Nadu,South
ORD000316,CUST00044,2024-08-16 14:30:00,Delivered,Mysuru,Karnataka,South
ORD001348,CUST00279,2024-08-16 16:41:00,Delivered,Chandigarh,Punjab,North
ORD003151,CUST00138,2024-08-16 18:58:00,Delivered,Bengaluru,Karnataka,South
ORD001414,CUST00192,2024-08-16 21:20:00,Cancelled,Gurugram,Haryana,North
ORD002267,CUST00005,2024-08-17 16:13:00,Cancelled,Mumbai,Maharashtra,West
ORD001578,CUST00386,2024-08-17 17:05:00,Delivered,Ahmedabad,Gujarat,West
ORD001131,CUST00225,2024-08-17 18:19:00,Delivered,Mysuru,Karnataka,South
ORD001543,CUST00138,2024-08-17 18:42:00,Delivered,Bengaluru,Karnataka,South
ORD000289,CUST00416,2024-08-17 19:04:00,Delivered,Chandigarh,Punjab,North
ORD002712,CUST00267,2024-08-18 10:54:00,Delivered,Ahmedabad,Gujarat,West
ORD001202,CUST00381,2024-08-18 11:02:00,Delivered,Pune,Maharashtra,West
ORD002351,CUST00290,2024-08-18 14:38:00,Pending,Hyderabad,Telangana,South
ORD001593,CUST00271,2024-08-18 16:27:00,Pending,Mumbai,Maharashtra,West
ORD000514,CUST00073,2024-08-18 18:38:00,Returned,Surat,Gujarat,West
ORD002655,CUST00175,2024-08-18 19:17:00,Delivered,Nagpur,Maharashtra,West
ORD000738,CUST00030,2024-08-18 21:30:00,Delivered,Bengaluru,Karnataka,South
ORD002742,CUST00409,2024-08-18 22:29:00,Delivered,Delhi,Delhi,North
ORD000183,CUST00347,2024-08-19 10:44:00,Delivered,Nagpur,Maharashtra,West
ORD000806,CUST00036,2024-08-19 11:10:00,Cancelled,Pune,Maharashtra,West
ORD001508,CUST00319,2024-08-19 13:31:00,Delivered,Chandigarh,Punjab,North
ORD003036,CUST00428,2024-08-19 19:42:00,Delivered,Mumbai,Maharashtra,West
ORD000448,CUST00045,2024-08-19 19:59:00,Delivered,Bengaluru,Karnataka,South
ORD002750,CUST00332,2024-08-19 20:09:00,Pending,Kochi,Kerala,South
ORD001620,CUST00267,2024-08-20 12:39:00,Pending,Ahmedabad,Gujarat,West
ORD002171,CUST00200,2024-08-20 16:26:00,Cancelled,Nagpur,Maharashtra,West
ORD000389,CUST00132,2024-08-20 20:51:00,Returned,Noida,Uttar Pradesh,North
ORD001421,CUST00356,2024-08-20 20:57:00,Delivered,Bhubaneswar,Odisha,East
ORD000362,CUST00394,2024-08-21 11:02:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001349,CUST00351,2024-08-21 13:41:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD002184,CUST00492,2024-08-21 15:07:00,Delivered,Ahmedabad,Gujarat,West
ORD002825,CUST00132,2024-08-21 16:47:00,Cancelled,Noida,Uttar Pradesh,North
ORD000349,CUST00480,2024-08-21 22:23:00,Delivered,Delhi,Delhi,North
ORD000748,CUST00149,2024-08-22 13:39:00,Delivered,Bengaluru,Karnataka,South
ORD002794,CUST00348,2024-08-22 16:28:00,Cancelled,Thiruvananthapuram,Kerala,South
ORD000084,CUST00247,2024-08-23 09:11:00,Delivered,Bengaluru,Karnataka,South
ORD000950,CUST00018,2024-08-23 13:43:00,Delivered,Jaipur,Rajasthan,North
ORD000168,CUST00331,2024-08-23 20:04:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002687,CUST00192,2024-08-24 09:53:00,Delivered,Gurugram,Haryana,North
ORD000969,CUST00395,2024-08-24 12:28:00,Pending,Mumbai,Maharashtra,West
ORD002547,CUST00393,2024-08-24 15:29:00,Cancelled,Chennai,Tamil Nadu,South
ORD002772,CUST00498,2024-08-24 18:09:00,Delivered,Bengaluru,Karnataka,South
ORD000838,CUST00423,2024-08-25 08:37:00,Cancelled,Mumbai,Maharashtra,West
ORD001265,CUST00140,2024-08-25 09:45:00,Cancelled,Pune,Maharashtra,West
ORD001030,CUST00424,2024-08-25 09:49:00,Delivered,Kolkata,West Bengal,East
ORD003112,CUST00199,2024-08-25 20:31:00,Delivered,Chennai,Tamil Nadu,South
ORD000483,CUST00179,2024-08-25 21:10:00,Delivered,Hyderabad,Telangana,South
ORD000356,CUST00105,2024-08-25 21:26:00,Pending,Thiruvananthapuram,Kerala,South
ORD001779,CUST00146,2024-08-26 09:09:00,Cancelled,Guwahati,Assam,East
ORD001165,CUST00132,2024-08-26 13:51:00,Delivered,Noida,Uttar Pradesh,North
ORD001099,CUST00138,2024-08-26 16:05:00,Pending,Bengaluru,Karnataka,South
ORD001340,CUST00303,2024-08-26 22:11:00,Delivered,Indore,Madhya Pradesh,Central
ORD000734,CUST00018,2024-08-27 11:53:00,Returned,Jaipur,Rajasthan,North
ORD002710,CUST00472,2024-08-27 20:33:00,Delivered,Mumbai,Maharashtra,West
ORD002282,CUST00330,2024-08-28 16:07:00,Cancelled,Bengaluru,Karnataka,South
ORD001989,CUST00017,2024-08-28 19:47:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000863,CUST00261,2024-08-29 08:12:00,Delivered,Chennai,Tamil Nadu,South
ORD002805,CUST00106,2024-08-29 09:03:00,Delivered,Chennai,Tamil Nadu,South
ORD002614,CUST00029,2024-08-29 09:45:00,Delivered,Delhi,Delhi,North
ORD002146,CUST00363,2024-08-29 10:11:00,Delivered,Bhubaneswar,Odisha,East
ORD000111,CUST00416,2024-08-29 12:38:00,Delivered,Chandigarh,Punjab,North
ORD001768,CUST00293,2024-08-29 13:16:00,Returned,Delhi,Delhi,North
ORD001327,CUST00088,2024-08-29 18:35:00,Cancelled,Ahmedabad,Gujarat,West
ORD003164,CUST00406,2024-08-29 19:50:00,Delivered,Pune,Maharashtra,West
ORD000655,CUST00218,2024-08-30 10:16:00,Delivered,Bengaluru,Karnataka,South
ORD000427,CUST00129,2024-08-30 13:27:00,Cancelled,Kochi,Kerala,South
ORD001671,CUST00079,2024-08-30 15:11:00,Delivered,Chennai,Tamil Nadu,South
ORD002520,CUST00033,2024-08-30 20:45:00,Delivered,Mumbai,Maharashtra,West
ORD000931,CUST00455,2024-08-30 21:18:00,Delivered,Delhi,Delhi,North
ORD001320,CUST00264,2024-08-31 08:18:00,Delivered,Noida,Uttar Pradesh,North
ORD002569,CUST00027,2024-08-31 08:35:00,Returned,Lucknow,Uttar Pradesh,North
ORD002274,CUST00029,2024-08-31 09:16:00,Cancelled,Delhi,Delhi,North
ORD001227,CUST00145,2024-08-31 09:34:00,Delivered,Gurugram,Haryana,North
ORD002043,CUST00189,2024-08-31 10:20:00,Cancelled,Guwahati,Assam,East
ORD001046,CUST00286,2024-08-31 11:51:00,Returned,Gurugram,Haryana,North
ORD001155,CUST00138,2024-08-31 13:07:00,Returned,Bengaluru,Karnataka,South
ORD001995,CUST00131,2024-08-31 17:55:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001928,CUST00202,2024-08-31 19:29:00,Returned,Kochi,Kerala,South
ORD001728,CUST00453,2024-08-31 20:07:00,Delivered,Kochi,Kerala,South
