cart_id,customer_id,product_id,cart_date,cart_status,quantity
CART000374,CUST00440,PROD0121,2025-08-07 07:06:00,Abandoned,1
CART000375,CUST00472,PROD0119,2025-04-24 09:22:00,Abandoned,2
CART000376,CUST00264,PROD0166,2025-01-05 21:12:00,Abandoned,1
CART000377,CUST00208,PROD0035,2025-01-09 14:55:00,Abandoned,3
CART000378,CUST00388,PROD0135,2025-02-22 21:05:00,Active,1
CART000379,CUST00080,PROD0051,2024-06-03 21:28:00,Active,1
CART000380,CUST00400,PROD0063,2024-07-10 18:59:00,Purchased,1
CART000381,CUST00136,PROD0095,2024-10-06 18:37:00,Purchased,1
CART000382,CUST00455,PROD0066,2025-05-18 15:14:00,Purchased,1
CART000383,CUST00150,PROD0158,2025-01-26 18:08:00,Abandoned,1
CART000384,CUST00028,PROD0135,2024-11-25 14:56:00,Abandoned,1
CART000385,CUST00060,PROD0040,2025-05-26 19:16:00,Abandoned,2
CART000386,CUST00270,PROD0066,2025-07-25 07:39:00,Abandoned,1
CART000387,CUST00394,PROD0002,2024-11-27 06:44:00,Purchased,2
CART000388,CUST00150,PROD0133,2025-03-02 09:03:00,Abandoned,1
CART000389,CUST00382,PROD0031,2025-04-14 23:21:00,Abandoned,3
CART000390,CUST00485,PROD0150,2025-01-02 13:36:00,Purchased,1
CART000391,CUST00356,PROD0004,2024-07-14 23:57:00,Purchased,1
CART000392,CUST00004,PROD0172,2024-12-12 16:10:00,Purchased,1
CART000393,CUST00179,PROD0166,2025-07-22 08:34:00,Abandoned,1
CART000394,CUST00383,PROD0119,2025-01-22 19:42:00,Abandoned,2
CART000395,CUST00106,PROD0116,2024-10-22 15:57:00,Abandoned,1
CART000396,CUST00045,PROD0033,2025-02-04 11:41:00,Abandoned,1
CART000397,CUST00277,PROD0119,2025-07-12 18:17:00,Active,1
CART000398,CUST00494,PROD0011,2025-03-30 22:49:00,Abandoned,1
CART000399,CUST00356,PROD0075,2025-02-02 15:39:00,Active,1
CART000400,CUST00073,PROD0132,2025-07-13 20:37:00,Abandoned,1
CART000401,CUST00458,PROD0034,2025-04-18 20:10:00,Abandoned,3
CART000402,CUST00062,PROD0087,2024-10-27 17:52:00,Active,1
CART000403,CUST00370,PROD0125,2025-08-13 21:21:00,Abandoned,1
CART000404,CUST00259,PROD0095,2025-07-19 17:48:00,Abandoned,1
CART000405,CUST00495,PROD0105,2025-02-11 10:33:00,Active,1
CART000406,CUST00427,PROD0119,2025-03-05 09:53:00,Abandoned,1
CART000407,CUST00165,PROD0024,2025-06-01 07:11:00,Purchased,1
CART000408,CUST00426,PROD0119,2024-10-31 08:28:00,Active,1
CART000409,CUST00316,PROD0131,2025-06-07 20:46:00,Abandoned,1
CART000410,CUST00476,PROD0081,2025-06-23 08:52:00,Purchased,1
CART000411,CUST00013,PROD0119,2024-10-23 15:33:00,Abandoned,3
CART000412,CUST00045,PROD0020,2024-06-20 12:40:00,Abandoned,1
CART000413,CUST00279,PROD0112,2024-10-30 20:57:00,Purchased,1
CART000414,CUST00111,PROD0047,2025-04-24 20:00:00,Abandoned,2
CART000415,CUST00383,PROD0190,2025-07-04 22:19:00,Abandoned,1
CART000416,CUST00191,PROD0172,2025-02-02 16:51:00,Purchased,1
CART000417,CUST00273,PROD0197,2025-06-19 14:50:00,Purchased,1
CART000418,CUST00482,PROD0192,2024-09-24 19:31:00,Active,2
CART000419,CUST00444,PROD0017,2025-03-09 11:33:00,Abandoned,1
CART000420,CUST00331,PROD0172,2024-12-16 22:06:00,Purchased,1
CART000421,CUST00460,PROD0192,2024-06-27 11:46:00,Purchased,3
CART000422,CUST00033,PROD0066,2025-05-04 06:13:00,Abandoned,2
CART000423,CUST00355,PROD0016,2024-07-28 22:21:00,Active,3
CART000424,CUST00032,PROD0024,2025-06-13 19:54:00,Abandoned,1
CART000425,CUST00159,PROD0045,2025-07-04 09:49:00,Purchased,3
CART000426,CUST00020,PROD0118,2024-10-06 13:39:00,Abandoned,2
CART000427,CUST00154,PROD0132,2025-01-04 23:05:00,Abandoned,1
CART000428,CUST00428,PROD0101,2025-06-17 16:36:00,Purchased,1
CART000429,CUST00082,PROD0095,2024-12-16 06:47:00,Abandoned,1
CART000430,CUST00397,PROD0119,2025-07-06 11:53:00,Purchased,1
CART000431,CUST00106,PROD0031,2025-06-27 20:29:00,Abandoned,1
CART000432,CUST00051,PROD0024,2024-11-19 07:23:00,Abandoned,1
CART000433,CUST00009,PROD0112,2024-11-11 10:35:00,Abandoned,2
CART000434,CUST00410,PROD0128,2024-12-05 19:37:00,Purchased,1
CART000435,CUST00424,PROD0066,2024-11-01 13:52:00,Abandoned,2
CART000436,CUST00493,PROD0168,2025-08-31 08:40:00,Abandoned,2
CART000437,CUST00347,PROD0065,2025-08-03 16:47:00,Abandoned,2
CART000438,CUST00113,PROD0111,2024-07-01 23:48:00,Purchased,3
CART000439,CUST00277,PROD0060,2024-10-14 20:47:00,Purchased,3
CART000440,CUST00295,PROD0084,2024-12-17 16:12:00,Purchased,1
CART000441,CUST00029,PROD0119,2024-12-22 18:01:00,Active,1
CART000442,CUST00273,PROD0024,2025-07-30 09:07:00,Abandoned,1
CART000443,CUST00029,PROD0046,2024-07-12 13:50:00,Abandoned,1
CART000444,CUST00192,PROD0133,2024-10-09 08:00:00,Abandoned,1
CART000445,CUST00464,PROD0066,2025-05-24 23:08:00,Abandoned,1
CART000446,CUST00084,PROD0095,2024-09-25 21:19:00,Purchased,2
CART000447,CUST00020,PROD0119,2025-01-30 16:22:00,Purchased,1
CART000448,CUST00357,PROD0099,2025-04-11 13:46:00,Abandoned,2
CART000449,CUST00146,PROD0111,2024-10-06 07:36:00,Purchased,1
CART000450,CUST00001,PROD0183,2024-11-24 22:20:00,Abandoned,1
CART000451,CUST00005,PROD0065,2024-06-06 09:54:00,Abandoned,1
CART000452,CUST00026,PROD0016,2025-03-09 09:02:00,Abandoned,2
CART000453,CUST00189,PROD0166,2024-06-13 16:03:00,Purchased,2
CART000454,CUST00026,PROD0166,2025-07-03 15:13:00,Active,2
CART000455,CUST00405,PROD0119,2024-10-07 20:13:00,Abandoned,1
CART000456,CUST00204,PROD0002,2024-12-06 08:57:00,Abandoned,1
CART000457,CUST00007,PROD0119,2025-02-27 22:31:00,Purchased,1
CART000458,CUST00200,PROD0183,2025-07-04 18:48:00,Abandoned,1
CART000459,CUST00157,PROD0031,2024-06-16 10:58:00,Abandoned,1
CART000460,CUST00473,PROD0183,2025-06-03 08:13:00,Active,1
CART000461,CUST00059,PROD0119,2025-02-23 17:32:00,Active,1
CART000462,CUST00343,PROD0135,2025-05-17 18:36:00,Abandoned,1
CART000463,CUST00391,PROD0009,2025-03-16 12:22:00,Abandoned,1
CART000464,CUST00129,PROD0028,2024-08-31 07:45:00,Purchased,3
CART000465,CUST00191,PROD0173,2024-08-13 16:34:00,Abandoned,1
CART000466,CUST00267,PROD0066,2025-02-22 19:05:00,Abandoned,1
CART000467,CUST00400,PROD0087,2025-01-17 15:28:00,Active,1
CART000468,CUST00347,PROD0121,2024-11-12 13:05:00,Abandoned,1
CART000469,CUST00294,PROD0176,2024-07-28 16:55:00,Abandoned,2
CART000470,CUST00259,PROD0114,2025-08-09 18:15:00,Abandoned,1
CART000471,CUST00410,PROD0112,2024-10-03 21:36:00,Purchased,1
CART000472,CUST00461,PROD0166,2024-09-04 17:22:00,Purchased,1
CART000473,CUST00246,PROD0119,2024-09-01 09:24:00,Abandoned,1
CART000474,CUST00372,PROD0133,2025-06-14 13:25:00,Active,3
CART000475,CUST00140,PROD0166,2025-03-07 07:42:00,Purchased,3
CART000476,CUST00129,PROD0063,2025-03-30 22:58:00,Abandoned,3
CART000477,CUST00408,PROD0133,2024-11-09 21:31:00,Purchased,2
CART000478,CUST00396,PROD0135,2025-03-14 20:01:00,Purchased,1
CART000479,CUST00323,PROD0104,2025-08-08 23:38:00,Abandoned,1
CART000480,CUST00293,PROD0200,2024-07-11 18:26:00,Purchased,1
CART000481,CUST00323,PROD0066,2024-10-29 16:58:00,Abandoned,2
CART000482,CUST00279,PROD0031,2024-10-19 15:11:00,Abandoned,1
CART000483,CUST00267,PROD0047,2025-06-22 08:24:00,Abandoned,1
CART000484,CUST00024,PROD0066,2025-02-05 14:04:00,Active,1
CART000485,CUST00245,PROD0172,2024-10-30 19:04:00,Purchased,1
CART000486,CUST00405,PROD0066,2024-07-04 09:39:00,Active,1
CART000487,CUST00479,PROD0173,2024-09-20 20:20:00,Abandoned,1
CART000488,CUST00055,PROD0128,2024-08-27 12:21:00,Abandoned,1
CART000489,CUST00408,PROD0066,2024-07-17 15:26:00,Abandoned,2
CART000490,CUST00376,PROD0128,2025-07-15 07:23:00,Purchased,1
CART000491,CUST00053,PROD0024,2024-10-21 07:12:00,Active,1
CART000492,CUST00253,PROD0004,2024-11-25 23:34:00,Purchased,1
CART000493,CUST00167,PROD0128,2024-10-30 10:31:00,Purchased,1
CART000494,CUST00496,PROD0132,2024-12-23 06:16:00,Purchased,1
CART000495,CUST00301,PROD0009,2024-07-05 21:26:00,Purchased,1
CART000496,CUST00166,PROD0024,2024-10-16 19:08:00,Abandoned,1
CART000497,CUST00456,PROD0048,2024-08-02 09:16:00,Abandoned,1
CART000498,CUST00248,PROD0119,2024-11-23 14:43:00,Abandoned,1
CART000499,CUST00385,PROD0051,2024-11-12 20:07:00,Abandoned,3
CART000500,CUST00090,PROD0065,2024-08-31 13:37:00,Abandoned,1
CART000501,CUST00129,PROD0020,2024-08-08 12:59:00,Purchased,1
CART000502,CUST00010,PROD0135,2025-05-25 19:36:00,Purchased,1
CART000503,CUST00494,PROD0128,2025-04-23 19:31:00,Abandoned,1
CART000504,CUST00416,PROD0177,2024-09-27 14:44:00,Active,1
CART000505,CUST00369,PROD0066,2024-12-05 06:36:00,Purchased,1
CART000506,CUST00081,PROD0024,2025-01-12 11:32:00,Abandoned,1
CART000507,CUST00456,PROD0116,2024-10-05 14:39:00,Abandoned,1
CART000508,CUST00446,PROD0104,2025-04-19 20:48:00,Abandoned,1
CART000509,CUST00231,PROD0066,2024-06-14 16:48:00,Abandoned,2
CART000510,CUST00245,PROD0066,2025-05-31 09:54:00,Active,1
CART000511,CUST00002,PROD0177,2024-10-04 13:53:00,Active,2
CART000512,CUST00404,PROD0042,2024-12-05 16:34:00,Active,1
CART000513,CUST00160,PROD0133,2024-09-27 20:08:00,Abandoned,1
CART000514,CUST00243,PROD0116,2025-03-13 09:29:00,Abandoned,2
CART000515,CUST00344,PROD0166,2024-09-19 12:01:00,Abandoned,1
CART000516,CUST00162,PROD0183,2024-11-24 19:51:00,Abandoned,3
CART000517,CUST00380,PROD0132,2024-12-13 23:07:00,Purchased,1
CART000518,CUST00249,PROD0065,2025-07-13 18:53:00,Abandoned,2
CART000519,CUST00396,PROD0087,2024-07-01 07:12:00,Abandoned,1
CART000520,CUST00172,PROD0166,2025-05-15 12:37:00,Abandoned,1
CART000521,CUST00291,PROD0128,2025-01-15 22:57:00,Purchased,1
CART000522,CUST00109,PROD0055,2025-05-08 22:31:00,Purchased,1
CART000523,CUST00385,PROD0114,2025-07-26 23:30:00,Abandoned,3
CART000524,CUST00327,PROD0082,2024-12-05 17:32:00,Purchased,1
CART000525,CUST00044,PROD0119,2025-05-31 13:13:00,Abandoned,1
CART000526,CUST00195,PROD0118,2025-07-14 15:48:00,Abandoned,1
CART000527,CUST00113,PROD0173,2024-06-17 20:00:00,Abandoned,1
CART000528,CUST00311,PROD0074,2024-12-02 09:14:00,Active,2
CART000529,CUST00074,PROD0052,2024-12-23 06:38:00,Purchased,1
CART000530,CUST00278,PROD0173,2025-07-18 09:22:00,Purchased,1
CART000531,CUST00138,PROD0042,2025-07-23 22:52:00,Abandoned,1
CART000532,CUST00210,PROD0150,2024-12-23 19:01:00,Purchased,1
CART000533,CUST00203,PROD0121,2025-04-08 23:08:00,Abandoned,1
CART000534,CUST00051,PROD0066,2025-04-17 10:22:00,Abandoned,2
CART000535,CUST00018,PROD0018,2025-02-22 11:02:00,Abandoned,1
CART000536,CUST00069,PROD0118,2025-08-16 08:41:00,Purchased,1
CART000537,CUST00210,PROD0165,2024-09-13 13:57:00,Purchased,1
CART000538,CUST00249,PROD0112,2025-07-20 07:46:00,Abandoned,1
CART000539,CUST00022,PROD0172,2024-09-15 17:28:00,Abandoned,1
CART000540,CUST00251,PROD0192,2025-01-02 10:00:00,Abandoned,1
CART000541,CUST00281,PROD0190,2025-06-05 14:04:00,Purchased,1
CART000542,CUST00396,PROD0166,2025-03-22 07:45:00,Active,1
CART000543,CUST00206,PROD0121,2025-04-20 21:44:00,Abandoned,1
CART000544,CUST00121,PROD0047,2025-06-15 14:06:00,Abandoned,1
CART000545,CUST00211,PROD0165,2025-04-07 12:10:00,Abandoned,2
CART000546,CUST00030,PROD0112,2025-04-01 17:49:00,Abandoned,1
CART000547,CUST00147,PROD0084,2025-05-24 23:41:00,Purchased,1
CART000548,CUST00234,PROD0087,2024-09-22 07:39:00,Abandoned,3
CART000549,CUST00144,PROD0119,2024-08-05 15:06:00,Abandoned,1
CART000550,CUST00452,PROD0200,2024-11-02 10:09:00,Active,1
CART000551,CUST00143,PROD0066,2025-02-22 14:34:00,Abandoned,1
CART000552,CUST00379,PROD0131,2024-10-03 06:37:00,Active,2
CART000553,CUST00424,PROD0119,2025-07-22 23:30:00,Purchased,2
CART000554,CUST00287,PROD0171,2025-01-28 18:16:00,Abandoned,1
CART000555,CUST00161,PROD0166,2024-07-23 19:13:00,Purchased,1
CART000556,CUST00254,PROD0118,2025-02-27 11:23:00,Purchased,1
CART000557,CUST00121,PROD0166,2025-03-02 21:53:00,Abandoned,2
CART000558,CUST00129,PROD0121,2025-04-05 10:11:00,Abandoned,1
CART000559,CUST00400,PROD0002,2025-01-26 06:16:00,Active,1
CART000560,CUST00253,PROD0121,2024-08-16 12:11:00,Abandoned,1
CART000561,CUST00149,PROD0095,2024-10-25 09:06:00,Abandoned,1
CART000562,CUST00301,PROD0166,2024-12-09 07:02:00,Purchased,1
CART000563,CUST00231,PROD0128,2024-10-29 15:24:00,Abandoned,1
CART000564,CUST00271,PROD0065,2024-09-10 19:06:00,Active,1
CART000565,CUST00159,PROD0021,2025-01-21 18:13:00,Purchased,1
CART000566,CUST00172,PROD0063,2025-02-14 21:00:00,Purchased,2
CART000567,CUST00306,PROD0116,2025-03-09 23:25:00,Abandoned,1
CART000568,CUST00051,PROD0029,2024-07-13 11:03:00,Purchased,1
CART000569,CUST00252,PROD0031,2025-07-26 07:02:00,Abandoned,2
CART000570,CUST00492,PROD0018,2025-06-20 16:49:00,Abandoned,2
CART000571,CUST00451,PROD0116,2025-05-20 18:57:00,Abandoned,1
CART000572,CUST00029,PROD0031,2025-07-17 10:04:00,Abandoned,1
CART000573,CUST00044,PROD0173,2024-07-17 17:12:00,Abandoned,2
CART000574,CUST00389,PROD0017,2024-06-10 23:37:00,Purchased,1
CART000575,CUST00498,PROD0166,2024-10-19 06:21:00,Abandoned,1
CART000576,CUST00175,PROD0133,2024-10-27 21:38:00,Abandoned,1
CART000577,CUST00369,PROD0095,2024-07-04 06:03:00,Purchased,2
CART000578,CUST00282,PROD0111,2025-03-12 21:15:00,Purchased,1
CART000579,CUST00319,PROD0166,2025-02-04 16:51:00,Abandoned,1
CART000580,CUST00294,PROD0116,2024-08-19 06:01:00,Abandoned,1
CART000581,CUST00343,PROD0084,2024-11-14 12:39:00,Abandoned,2
CART000582,CUST00004,PROD0128,2024-12-12 08:12:00,Active,1
CART000583,CUST00152,PROD0047,2024-10-26 07:41:00,Abandoned,1
CART000584,CUST00203,PROD0128,2024-11-27 11:10:00,Purchased,2
CART000585,CUST00311,PROD0047,2024-10-10 09:13:00,Abandoned,1
CART000586,CUST00477,PROD0166,2024-07-07 18:36:00,Purchased,1
CART000587,CUST00487,PROD0135,2024-12-13 22:30:00,Purchased,1
CART000588,CUST00130,PROD0133,2025-05-16 18:31:00,Purchased,1
CART000589,CUST00051,PROD0173,2025-06-17 11:07:00,Purchased,1
CART000590,CUST00022,PROD0116,2024-10-12 14:20:00,Active,1
CART000591,CUST00036,PROD0182,2025-06-10 14:47:00,Abandoned,1
CART000592,CUST00441,PROD0128,2024-10-23 09:31:00,Purchased,2
CART000593,CUST00289,PROD0166,2024-12-03 11:35:00,Purchased,1
CART000594,CUST00136,PROD0075,2025-01-15 21:53:00,Purchased,3
CART000595,CUST00290,PROD0035,2024-06-03 20:16:00,Abandoned,2
CART000596,CUST00166,PROD0066,2025-05-28 13:26:00,Purchased,3
CART000597,CUST00370,PROD0047,2024-11-10 10:52:00,Purchased,2
CART000598,CUST00453,PROD0200,2024-12-22 15:18:00,Purchased,2
CART000599,CUST00018,PROD0064,2024-11-05 11:23:00,Purchased,3
CART000600,CUST00002,PROD0066,2025-07-24 08:41:00,Abandoned,1
CART000601,CUST00107,PROD0133,2025-04-24 06:09:00,Abandoned,1
CART000602,CUST00477,PROD0048,2025-07-16 11:13:00,Abandoned,2
CART000603,CUST00167,PROD0152,2024-07-28 14:48:00,Purchased,1
CART000604,CUST00465,PROD0029,2024-06-02 10:46:00,Active,1
CART000605,CUST00045,PROD0166,2025-07-20 06:37:00,Abandoned,1
CART000606,CUST00198,PROD0116,2024-09-21 15:47:00,Abandoned,1
CART000607,CUST00044,PROD0095,2025-02-02 21:56:00,Purchased,3
CART000608,CUST00363,PROD0132,2024-10-19 18:39:00,Purchased,2
CART000609,CUST00477,PROD0173,2024-06-17 12:43:00,Purchased,1
CART000610,CUST00315,PROD0066,2025-08-27 19:41:00,Abandoned,1
CART000611,CUST00104,PROD0111,2024-10-23 17:20:00,Purchased,3
CART000612,CUST00205,PROD0081,2025-02-11 13:59:00,Purchased,1
CART000613,CUST00371,PROD0135,2024-12-05 21:26:00,Purchased,3
CART000614,CUST00279,PROD0130,2025-07-21 20:38:00,Abandoned,1
CART000615,CUST00201,PROD0009,2025-04-14 23:01:00,Active,3
CART000616,CUST00221,PROD0066,2024-12-26 10:17:00,Abandoned,2
CART000617,CUST00001,PROD0166,2025-07-05 17:37:00,Abandoned,1
CART000618,CUST00051,PROD0128,2024-07-30 17:07:00,Abandoned,1
CART000619,CUST00042,PROD0119,2024-10-21 07:08:00,Purchased,2
CART000620,CUST00395,PROD0200,2024-10-05 09:36:00,Active,1
CART000621,CUST00207,PROD0026,2024-08-23 09:20:00,Abandoned,1
CART000622,CUST00286,PROD0018,2024-11-24 08:10:00,Abandoned,1
CART000623,CUST00128,PROD0166,2024-08-12 23:56:00,Abandoned,1
CART000624,CUST00072,PROD0031,2025-07-01 15:46:00,Abandoned,1
CART000625,CUST00354,PROD0085,2025-02-17 23:56:00,Abandoned,3
CART000626,CUST00423,PROD0024,2025-06-17 14:30:00,Abandoned,1
CART000627,CUST00158,PROD0128,2025-08-02 19:50:00,Abandoned,1
CART000628,CUST00379,PROD0048,2024-11-07 19:08:00,Purchased,2
CART000629,CUST00260,PROD0024,2024-12-21 20:24:00,Purchased,2
CART000630,CUST00249,PROD0046,2024-11-25 06:32:00,Abandoned,3
CART000631,CUST00323,PROD0133,2025-05-19 14:19:00,Abandoned,1
CART000632,CUST00279,PROD0068,2024-07-30 14:01:00,Abandoned,1
CART000633,CUST00385,PROD0041,2024-10-20 13:28:00,Abandoned,1
CART000634,CUST00019,PROD0095,2025-05-07 23:05:00,Abandoned,1
CART000635,CUST00049,PROD0132,2025-01-25 09:36:00,Purchased,2
CART000636,CUST00109,PROD0150,2024-12-08 21:18:00,Abandoned,1
CART000637,CUST00040,PROD0048,2025-05-11 10:05:00,Abandoned,1
CART000638,CUST00042,PROD0119,2025-01-07 15:02:00,Purchased,1
CART000639,CUST00297,PROD0112,2024-12-14 18:36:00,Active,3
CART000640,CUST00253,PROD0119,2024-10-07 22:59:00,Active,2
CART000641,CUST00012,PROD0118,2024-11-08 12:25:00,Abandoned,1
CART000642,CUST00162,PROD0132,2024-06-09 10:53:00,Purchased,1
CART000643,CUST00411,PROD0063,2024-06-23 16:14:00,Abandoned,1
CART000644,CUST00494,PROD0024,2024-07-01 23:17:00,Abandoned,1
CART000645,CUST00120,PROD0081,2025-06-11 19:17:00,Abandoned,1
CART000646,CUST00353,PROD0112,2025-07-13 07:32:00,Purchased,3
CART000647,CUST00229,PROD0119,2025-04-25 09:14:00,Abandoned,1
CART000648,CUST00108,PROD0183,2024-11-22 22:26:00,Abandoned,1
CART000649,CUST00416,PROD0119,2024-08-17 14:27:00,Purchased,1
CART000650,CUST00136,PROD0173,2025-07-25 10:45:00,Purchased,1
CART000651,CUST00416,PROD0091,2025-02-28 11:04:00,Purchased,1
CART000652,CUST00246,PROD0065,2024-06-27 12:47:00,Active,1
CART000653,CUST00136,PROD0192,2025-08-11 21:43:00,Active,2
CART000654,CUST00111,PROD0090,2024-11-24 10:55:00,Purchased,1
CART000655,CUST00018,PROD0116,2024-07-02 17:57:00,Abandoned,2
CART000656,CUST00342,PROD0067,2025-02-24 06:56:00,Purchased,1
CART000657,CUST00127,PROD0066,2025-05-25 12:00:00,Purchased,1
CART000658,CUST00271,PROD0048,2024-10-12 06:01:00,Abandoned,1
CART000659,CUST00316,PROD0114,2025-04-10 22:24:00,Abandoned,1
CART000660,CUST00005,PROD0128,2024-07-20 15:47:00,Active,1
CART000661,CUST00138,PROD0135,2025-02-11 18:29:00,Abandoned,1
CART000662,CUST00289,PROD0131,2024-11-10 09:39:00,Purchased,1
CART000663,CUST00332,PROD0119,2024-07-04 06:33:00,Abandoned,1
CART000664,CUST00231,PROD0135,2024-08-30 08:07:00,Abandoned,1
CART000665,CUST00259,PROD0108,2024-11-09 09:25:00,Purchased,2
CART000666,CUST00273,PROD0132,2024-08-08 06:37:00,Purchased,2
CART000667,CUST00217,PROD0011,2024-09-26 18:36:00,Active,1
CART000668,CUST00214,PROD0066,2025-08-24 10:52:00,Abandoned,2
CART000669,CUST00408,PROD0112,2025-05-31 10:43:00,Abandoned,1
CART000670,CUST00270,PROD0076,2024-08-18 12:59:00,Abandoned,1
CART000671,CUST00267,PROD0029,2025-04-08 23:49:00,Abandoned,3
CART000672,CUST00073,PROD0102,2025-04-20 20:47:00,Active,1
CART000673,CUST00458,PROD0166,2024-07-15 07:24:00,Purchased,1
CART000674,CUST00494,PROD0183,2024-11-19 23:50:00,Active,1
CART000675,CUST00300,PROD0065,2025-07-26 16:19:00,Abandoned,2
CART000676,CUST00320,PROD0064,2025-03-29 08:54:00,Abandoned,1
CART000677,CUST00017,PROD0112,2024-12-12 19:30:00,Abandoned,2
CART000678,CUST00435,PROD0067,2024-11-26 18:15:00,Purchased,1
CART000679,CUST00146,PROD0134,2024-12-27 07:01:00,Abandoned,2
CART000680,CUST00321,PROD0050,2024-08-15 22:17:00,Active,1
CART000681,CUST00154,PROD0080,2024-08-26 13:15:00,Abandoned,3
CART000682,CUST00060,PROD0121,2024-06-06 09:56:00,Purchased,1
CART000683,CUST00140,PROD0073,2024-12-16 13:28:00,Purchased,1
CART000684,CUST00281,PROD0121,2025-06-17 09:33:00,Purchased,2
CART000685,CUST00363,PROD0024,2025-08-08 16:05:00,Abandoned,3
CART000686,CUST00351,PROD0113,2024-10-03 23:41:00,Abandoned,2
CART000687,CUST00442,PROD0127,2025-02-13 14:21:00,Abandoned,1
CART000688,CUST00161,PROD0132,2024-06-08 10:48:00,Abandoned,1
CART000689,CUST00378,PROD0066,2024-07-03 15:09:00,Purchased,2
CART000690,CUST00059,PROD0068,2025-04-01 12:40:00,Abandoned,2
CART000691,CUST00431,PROD0116,2024-12-06 06:04:00,Abandoned,2
CART000692,CUST00271,PROD0119,2024-11-22 12:20:00,Active,1
CART000693,CUST00228,PROD0068,2024-10-28 13:17:00,Abandoned,3
CART000694,CUST00149,PROD0063,2024-10-31 19:01:00,Abandoned,1
CART000695,CUST00456,PROD0144,2025-06-16 16:24:00,Abandoned,2
CART000696,CUST00458,PROD0054,2024-11-29 14:18:00,Abandoned,1
CART000697,CUST00173,PROD0121,2024-11-13 14:55:00,Abandoned,1
CART000698,CUST00173,PROD0066,2024-10-31 19:28:00,Purchased,2
CART000699,CUST00291,PROD0192,2025-06-12 07:06:00,Purchased,1
CART000700,CUST00114,PROD0128,2025-04-13 23:08:00,Abandoned,1
CART000701,CUST00109,PROD0118,2024-10-04 06:51:00,Purchased,3
CART000702,CUST00303,PROD0065,2024-09-14 23:58:00,Purchased,2
CART000703,CUST00349,PROD0119,2025-02-04 22:09:00,Purchased,1
CART000704,CUST00162,PROD0174,2024-12-07 13:32:00,Abandoned,1
CART000705,CUST00156,PROD0031,2024-11-03 15:00:00,Purchased,1
CART000706,CUST00012,PROD0166,2025-02-02 18:09:00,Purchased,1
CART000707,CUST00142,PROD0098,2024-10-02 22:22:00,Abandoned,1
CART000708,CUST00012,PROD0068,2024-07-24 08:31:00,Abandoned,1
CART000709,CUST00430,PROD0064,2024-12-18 16:57:00,Purchased,1
CART000710,CUST00018,PROD0135,2024-07-24 20:14:00,Abandoned,1
CART000711,CUST00282,PROD0004,2024-11-23 12:26:00,Abandoned,1
CART000712,CUST00145,PROD0002,2025-08-10 11:59:00,Purchased,1
CART000713,CUST00277,PROD0128,2025-05-26 17:29:00,Purchased,1
CART000714,CUST00375,PROD0095,2024-11-05 06:18:00,Purchased,2
CART000715,CUST00434,PROD0034,2025-01-05 11:39:00,Purchased,1
CART000716,CUST00034,PROD0173,2024-12-26 23:08:00,Abandoned,1
CART000717,CUST00084,PROD0063,2024-07-23 16:06:00,Abandoned,1
CART000718,CUST00234,PROD0165,2025-01-01 09:43:00,Abandoned,1
CART000719,CUST00018,PROD0119,2024-11-18 08:40:00,Purchased,3
CART000720,CUST00385,PROD0154,2024-06-06 16:22:00,Abandoned,2
CART000721,CUST00094,PROD0119,2024-11-26 06:18:00,Active,1
CART000722,CUST00055,PROD0095,2024-06-16 18:07:00,Purchased,1
CART000723,CUST00323,PROD0180,2025-05-14 07:29:00,Abandoned,1
CART000724,CUST00022,PROD0019,2024-08-10 11:14:00,Purchased,3
CART000725,CUST00182,PROD0166,2025-03-31 14:27:00,Abandoned,1
CART000726,CUST00478,PROD0052,2024-11-28 06:03:00,Purchased,2
CART000727,CUST00265,PROD0060,2024-09-10 10:35:00,Abandoned,2
CART000728,CUST00007,PROD0172,2024-06-08 22:09:00,Abandoned,1
CART000729,CUST00292,PROD0119,2024-12-05 08:01:00,Purchased,2
CART000730,CUST00323,PROD0141,2024-07-20 11:12:00,Purchased,1
